"project","organization","location","recording_date","recording_time","status","latitude","longitude","buffer_radius_m","species_code","scientific_name","species_english_name","method","rain","wind","noise","industry_noise","audio_quality","species_individual_name","transcriber","abundance","confidence","min0_voc","min0_start","min0_freq_range","min0_tag_duration","min1_voc","min1_start","min1_freq_range","min1_tag_duration","min2_voc","min2_start","min2_freq_range","min2_tag_duration","min3_voc","min3_start","min3_freq_range","min3_tag_duration","min4_voc","min4_start","min4_freq_range","min4_tag_duration","min5_voc","min5_start","min5_freq_range","min5_tag_duration","min6_voc","min6_start","min6_freq_range","min6_tag_duration","min7_voc","min7_start","min7_freq_range","min7_tag_duration","min8_voc","min8_start","min8_freq_range","min8_tag_duration","min9_voc","min9_start","min9_freq_range","min9_tag_duration","comment","species_comment","source_file_name"
"ABMI Ecosystem Health 2019","ABMI","717-SE","2019-06-20","7:04:00","Transcribed",55.742378,-115.57891,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,2,0,0,"No audio quality issues",2,"Jillian Slater","ONE","Confident","Song","12.9","2.43kHz to 9.11kHz","2.76","Song","2.7","2.10kHz to 9.57kHz","2.49","Song","4.5","2.47kHz to 9.53kHz","2.61","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","SE"
"ABMI Ecosystem Health 2019","ABMI","527-SW","2019-06-21","7:04:00","Transcribed",56.841602,-115.998611,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",1,1,0,0,"No audio quality issues",1,"Tyne Baker","ONE","Confident","Song","10.1","1.91kHz to 5.65kHz","2.39","Song","26.9","2.47kHz to 5.42kHz","2.14","","","","","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0527-SW_0+1_20190621_070400.wac"
"ABMI Ecosystem Health 2019","ABMI","527-SW","2019-06-21","7:04:00","Transcribed",56.841602,-115.998611,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",1,1,0,0,"No audio quality issues",2,"Tyne Baker","ONE","Confident","Song","33.7","1.77kHz to 5.88kHz","2.43","Song","7.7","2.24kHz to 5.70kHz","2.95","Song","2.7","2.15kHz to 5.65kHz","2.6","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0527-SW_0+1_20190621_070400.wac"
"ABMI Ecosystem Health 2019","ABMI","718-NW","2019-06-21","7:04:00","Transcribed",55.723232,-115.245811,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",1,"Brandon Law","ONE","Confident","Song","6.2","2.24kHz to 8.45kHz","2.88","Song","1.9","1.96kHz to 9.34kHz","3.08","Song","1.3","2.10kHz to 8.31kHz","3.16","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0718-NW_20190621_070400.wav"
"ABMI Ecosystem Health 2019","ABMI","718-NW","2019-06-21","7:04:00","Transcribed",55.723232,-115.245811,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",2,"Brandon Law","ONE","Confident","","","","","Song","28.4","1.54kHz to 8.45kHz","2.59","","","","","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0718-NW_20190621_070400.wav"
"ABMI Ecosystem Health 2019","ABMI","748-SW","2019-06-21","7:04:00","Transcribed",55.585384,-115.58784,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,2,0,"No audio quality issues",1,"Jillian Slater","ONE","Confident","Song","6.4","2.89kHz to 9.01kHz","3.16","Song","15.8","2.47kHz to 7.61kHz","2.48","","","","","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","SW"
"ABMI Ecosystem Health 2019","ABMI","748-SW","2019-06-21","7:04:00","Transcribed",55.585384,-115.58784,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,2,0,"No audio quality issues",2,"Jillian Slater","ONE","Confident","Song","23","2.10kHz to 8.64kHz","2.66","Song","18.2","2.01kHz to 8.73kHz","2.31","Song","17.2","1.96kHz to 9.20kHz","3.04","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","SW"
"ABMI Ecosystem Health 2019","ABMI","821-NE","2019-06-21","7:04:00","Transcribed",54.935958,-113.006966,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,2,1,0,"No audio quality issues",1,"Tyne Baker","ONE","Confident","Song","0","2.80kHz to 10.13kHz","1.54","Song","0","2.71kHz to 9.62kHz","0.81","Song","2.8","2.80kHz to 8.45kHz","2.58","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0821-NE_0+1_20190621_070400.wac"
"ABMI Ecosystem Health 2019","ABMI","822-NE","2019-06-21","7:04:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,1,"No audio quality issues",1,"demkoad@gmail.com","ONE","Confident","Song","0.5","1.87kHz to 9.81kHz","2.99","Song","9.7","2.01kHz to 10.46kHz","2.96","Song","4.5","1.73kHz to 10.37kHz","2.95","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0822-NE_20190621_070400.wav"
"ABMI Ecosystem Health 2019","ABMI","822-NE","2019-06-21","7:04:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,1,"No audio quality issues",2,"demkoad@gmail.com","ONE","Confident","Song","25.6","1.40kHz to 8.50kHz","1.85","Song","54.8","1.87kHz to 7.94kHz","1.76","Song","14.5","1.96kHz to 8.08kHz","1.78","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0822-NE_20190621_070400.wav"
"ABMI Ecosystem Health 2019","ABMI","863-SE","2019-06-21","7:04:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Jake Lewis","ONE","Confident","Song","9.3","2.52kHz to 4.76kHz","1.71","Song","14.1","2.80kHz to 4.76kHz","2.4","Song","15.2","2.61kHz to 4.95kHz","2.33","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","SE"
"ABMI Ecosystem Health 2019","ABMI","410-NE","2019-06-22","7:04:00","Transcribed",57.461479,-114.18087,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",1,1,1,1,"No audio quality issues",1,"Tyne Baker","ONE","Confident","Song","5.2","2.66kHz to 9.85kHz","1.88","Song","11.6","2.89kHz to 8.59kHz","2.68","Song","8","2.71kHz to 9.15kHz","2.73","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","NE"
"ABMI Ecosystem Health 2019","ABMI","410-NE","2019-06-22","7:04:00","Transcribed",57.461479,-114.18087,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",1,1,1,1,"No audio quality issues",2,"Tyne Baker","ONE","Confident","","","","","","","","","Song","38.5","2.33kHz to 7.19kHz","1.99","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","NE"
"ABMI Ecosystem Health 2019","ABMI","527-NE","2019-06-22","7:04:00","Transcribed",56.841602,-115.99861,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",1,"Christopher Moser-Purdy","ONE","Confident","Song","13.7","2.29kHz to 9.29kHz","3.13","Song","47.7","2.38kHz to 9.99kHz","3.46","Song","8.5","2.15kHz to 9.90kHz","3.15","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0527-NE_20190622_070400.wav"
"ABMI Ecosystem Health 2019","ABMI","527-NE","2019-06-22","7:04:00","Transcribed",56.841602,-115.99861,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",2,"Christopher Moser-Purdy","ONE","Confident","","","","","Song","54.9","2.24kHz to 4.86kHz","1.36","Song","21.2","2.19kHz to 5.60kHz","2.24","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0527-NE_20190622_070400.wav"
"ABMI Ecosystem Health 2019","ABMI","685-SW","2019-06-22","7:04:00","Transcribed",55.952091,-115.88905,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",1,0,0,0,"No audio quality issues",1,"Brandon Law","ONE","Confident","Song","14.1","2.15kHz to 7.94kHz","3.04","Song","4.2","2.01kHz to 7.38kHz","2.64","Song","6.6","2.05kHz to 7.47kHz","2.75","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0685-SW_20190622_070400.wav"
"ABMI Ecosystem Health 2019","ABMI","716-SW","2019-06-22","7:04:00","Transcribed",55.790264,-115.87677,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Jake Lewis","ONE","Confident","Song","7.8","2.15kHz to 7.33kHz","2.01","Song","18.2","2.38kHz to 7.00kHz","2.3","Song","0.6","2.29kHz to 7.14kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","SW"
"ABMI Ecosystem Health 2019","ABMI","716-SW","2019-06-22","7:04:00","Transcribed",55.790264,-115.87677,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",2,"Jake Lewis","ONE","Confident","Song","3.7","3.18kHz to 5.65kHz","1.55","Song","2.9","3.13kHz to 4.72kHz","2.29","Song","51.7","3.22kHz to 4.95kHz","2.33","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","SW"
"ABMI Ecosystem Health 2019","ABMI","718-SE","2019-06-22","7:04:00","Transcribed",55.723232,-115.24581,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",1,0,0,1,"No audio quality issues",1,"Christopher Moser-Purdy","ONE","Confident","Song","1.3","2.33kHz to 8.08kHz","2.53","Song","16","2.19kHz to 8.36kHz","3.41","Song","16.3","2.29kHz to 9.67kHz","3.53","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0718-SE_20190622_070400.wav"
"ABMI Ecosystem Health 2019","ABMI","718-SE","2019-06-22","7:04:00","Transcribed",55.723232,-115.24581,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",1,0,0,1,"No audio quality issues",2,"Christopher Moser-Purdy","ONE","Confident","Song","6.5","2.38kHz to 10.23kHz","2.85","Song","8","2.33kHz to 9.90kHz","2.91","Song","9.6","2.75kHz to 9.53kHz","5.35","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0718-SE_20190622_070400.wav"
"ABMI Ecosystem Health 2019","ABMI","718-SE","2019-06-22","7:04:00","Transcribed",55.723232,-115.24581,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",1,0,0,1,"No audio quality issues",3,"Christopher Moser-Purdy","ONE","Confident","Song","14.6","2.75kHz to 8.59kHz","2.61","Song","11.3","2.52kHz to 8.22kHz","2.44","Song","1","2.66kHz to 8.73kHz","2.6","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0718-SE_20190622_070400.wav"
"ABMI Ecosystem Health 2019","ABMI","718-SE","2019-06-22","7:04:00","Transcribed",55.723232,-115.24581,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",1,0,0,1,"No audio quality issues",4,"Christopher Moser-Purdy","ONE","Confident","","","","","Song","0.5","2.01kHz to 7.61kHz","2.34","Song","23.1","2.89kHz to 9.90kHz","3.68","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0718-SE_20190622_070400.wav"
"ABMI Ecosystem Health 2019","ABMI","747-SE","2019-06-22","7:04:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Christopher Wagner","ONE","Confident","Song","0","2.94kHz to 7.80kHz","2.08","","","","","","","","","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","SE"
"ABMI Ecosystem Health 2019","ABMI","747-SE","2019-06-22","7:04:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",2,"Christopher Wagner","ONE","Confident","Song","1.6","2.94kHz to 9.48kHz","3.03","","","","","","","","","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","SE"
"ABMI Ecosystem Health 2019","ABMI","931-SE","2019-06-22","7:04:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Alex MacPhail","ONE","Confident","Song","14.4","2.33kHz to 7.66kHz","2.65","Song","1.2","2.10kHz to 7.84kHz","2.41","Song","3","1.63kHz to 6.02kHz","2.61","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","SE"
"ABMI Ecosystem Health 2019","ABMI","931-SE","2019-06-22","7:04:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Christopher Wagner","ONE","Confident","Song","11.3","2.43kHz to 7.84kHz","2.51","Song","1","2.71kHz to 7.89kHz","2.75","Song","21.6","2.24kHz to 6.07kHz","2.74","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","SE"
"ABMI Ecosystem Health 2019","ABMI","931-SE","2019-06-22","7:04:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",2,"Alex MacPhail","ONE","Confident","Song","11.5","2.10kHz to 7.61kHz","2.25","Song","22.4","1.96kHz to 7.61kHz","2.36","Song","38.9","2.24kHz to 8.96kHz","2.64","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","SE"
"ABMI Ecosystem Health 2019","ABMI","931-SE","2019-06-22","7:04:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",2,"Christopher Wagner","ONE","Confident","Song","14.4","2.33kHz to 7.84kHz","2.83","Song","22.2","2.33kHz to 7.14kHz","2.4","Song","16.6","2.85kHz to 7.98kHz","3.36","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","SE"
"ABMI Ecosystem Health 2019","ABMI","411-NE","2019-06-23","0:00:00","Transcribed",57.401763,-113.767021,NA,"OVEN","Seiurus aurocapilla","Ovenbird","1m 1SPM",0,0,0,0,"No audio quality issues",1,"Connor Charchuk","ONE","Confident","Song","11.8","0.98kHz to 6.44kHz","3.2","","","","","","","","","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","night song","NE"
"ABMI Ecosystem Health 2019","ABMI","440-SW","2019-06-23","7:05:00","Transcribed",57.252597,-114.223152,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Christopher Wagner","ONE","Confident","Song","16","2.94kHz to 9.15kHz","2.25","Song","10.5","2.94kHz to 9.29kHz","2.51","Song","6.4","2.75kHz to 8.36kHz","2.63","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","SW"
"ABMI Ecosystem Health 2019","ABMI","494-NE","2019-06-23","7:05:00","Transcribed",57.119415,-116.553749,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Tyne Baker","ONE","Confident","Song","6.8","2.43kHz to 6.68kHz","2.25","Song","3.2","2.94kHz to 8.22kHz","1.71","Song","7.7","2.89kHz to 7.00kHz","2.03","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","NE"
"ABMI Ecosystem Health 2019","ABMI","571-NE","2019-06-23","7:05:00","Transcribed",56.272148,-111.878265,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Brandon Law","ONE","Confident","Song","3.3","2.15kHz to 10.55kHz","3.36","Song","2.2","1.96kHz to 10.88kHz","3.31","Song","6.1","1.73kHz to 10.46kHz","3.85","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0571-NE_20190623_070500.wav"
"ABMI Ecosystem Health 2019","ABMI","571-NE","2019-06-23","7:05:00","Transcribed",56.272148,-111.878265,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",2,"Brandon Law","ONE","Confident","Song","8.5","2.24kHz to 10.18kHz","3.7","","","","","Song","7.5","2.10kHz to 9.99kHz","3.59","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0571-NE_20190623_070500.wav"
"ABMI Ecosystem Health 2019","ABMI","571-NE","2019-06-23","7:05:00","Transcribed",56.272148,-111.878265,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",3,"Brandon Law","ONE","Confident","Song","12.6","1.77kHz to 8.54kHz","2.01","Song","0.2","1.68kHz to 8.96kHz","1.96","Song","0.6","1.87kHz to 8.73kHz","3.13","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0571-NE_20190623_070500.wav"
"ABMI Ecosystem Health 2019","ABMI","571-NE","2019-06-23","7:05:00","Transcribed",56.272148,-111.878265,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",4,"Brandon Law","ONE","Confident","","","","","Song","17","1.96kHz to 6.21kHz","2.38","Song","32.8","2.19kHz to 6.44kHz","2.91","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0571-NE_20190623_070500.wav"
"ABMI Ecosystem Health 2019","ABMI","571-SW","2019-06-23","7:05:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Brandon Law","ONE","Confident","","","","","","","","","Song","28.1","2.29kHz to 6.91kHz","2.83","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0571-SW_20190623_070500.wav"
"ABMI Ecosystem Health 2019","ABMI","718-NW","2019-06-23","7:05:00","Transcribed",55.723232,-115.245811,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,1,"No audio quality issues",1,"demkoad@gmail.com","ONE","Confident","Song","14.5","1.35kHz to 11.53kHz","3.35","Song","17.2","1.49kHz to 10.37kHz","3.4","Song","4.2","1.40kHz to 10.27kHz","3.46","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","NW"
"ABMI Ecosystem Health 2019","ABMI","718-NW","2019-06-23","7:05:00","Transcribed",55.723232,-115.245811,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,1,"No audio quality issues",2,"demkoad@gmail.com","ONE","Confident","Song","2.9","1.45kHz to 8.59kHz","2.75","Song","11.3","1.91kHz to 8.82kHz","2.45","","","","","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","NW"
"ABMI Ecosystem Health 2019","ABMI","945-NW","2019-06-23","7:05:00","Transcribed",54.42448,-114.955154,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",1,"Brandon Law","ONE","Confident","Song","3.7","2.24kHz to 7.98kHz","2.36","Song","3.4","1.96kHz to 9.99kHz","3.18","Song","1.8","2.43kHz to 9.43kHz","3.1","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0945-NW_20190623_070500.wav"
"ABMI Ecosystem Health 2019","ABMI","945-NW","2019-06-23","7:05:00","Transcribed",54.42448,-114.955154,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",2,"Brandon Law","ONE","Confident","Song","32.6","2.66kHz to 8.96kHz","2.86","Song","21.6","1.82kHz to 9.01kHz","2.63","Song","3","2.80kHz to 9.57kHz","2.58","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0945-NW_20190623_070500.wav"
"ABMI Ecosystem Health 2019","ABMI","440-SE","2019-06-24","7:05:00","Transcribed",57.252597,-114.223152,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",1,1,0,0,"No audio quality issues",1,"s.shappas@hotmail.com","ONE","Confident","Song","41.1","2.75kHz to 10.27kHz","3.46","Song","48.3","2.43kHz to 10.18kHz","4.1","Song","2.9","2.66kHz to 10.32kHz","3.46","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0440-SE_0+1_20190624_070500.wac"
"ABMI Ecosystem Health 2019","ABMI","496-NW","2019-06-24","7:05:00","Transcribed",57.065074,-115.927437,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",1,"Jillian Slater","ONE","Confident","Song","13.8","2.43kHz to 7.98kHz","3.08","Song","0.1","2.43kHz to 8.64kHz","1.69","Song","7.1","2.43kHz to 8.12kHz","3.2","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0496-NW_0+1_20190624_070500.wac"
"ABMI Ecosystem Health 2019","ABMI","527-NE","2019-06-24","7:05:00","Transcribed",56.841602,-115.99861,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",2,2,0,0,"No audio quality issues",1,"demkoad@gmail.com","ONE","Confident","Song","7.5","1.96kHz to 9.39kHz","3.01","Song","10.9","1.96kHz to 9.71kHz","2.7","Song","0.1","2.10kHz to 9.81kHz","3.25","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"poor weather obscures some distant sounds, but closer sounds are identifiable","","NE"
"ABMI Ecosystem Health 2019","ABMI","718-NE","2019-06-24","7:05:00","Transcribed",55.723232,-115.245811,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",1,0,0,0,"Both Sides Extra Static",1,"Alex MacPhail","ONE","Confident","Song","5.4","1.54kHz to 9.81kHz","4.04","Song","5.8","1.91kHz to 9.95kHz","3.08","Song","23.6","1.96kHz to 9.67kHz","2.8","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0718-NE_0+1_20190624_070500.wac"
"ABMI Ecosystem Health 2019","ABMI","739-SW","2019-06-24","7:05:00","Transcribed",55.771041,-118.43887,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",2,2,0,0,"No audio quality issues",1,"Christopher Moser-Purdy","ONE","Confident","Song","15.4","2.89kHz to 7.94kHz","2.44","Song","10.7","3.04kHz to 7.14kHz","2.23","Song","5.3","2.57kHz to 6.72kHz","2.68","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0739-SW_20190624_070500.wav"
"ABMI Ecosystem Health 2019","ABMI","821-SW","2019-06-24","7:05:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",1,"Brandon Law","ONE","Confident","","","","","Song","7.1","1.96kHz to 8.03kHz","3.25","Song","0.1","1.82kHz to 7.66kHz","2.45","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0821-SW_20190624_070500.wav"
"ABMI Ecosystem Health 2019","ABMI","821-SW","2019-06-24","7:05:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",2,"Brandon Law","ONE","Confident","","","","","Song","9.9","1.96kHz to 7.66kHz","3.35","","","","","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0821-SW_20190624_070500.wav"
